"Alabama A & M University" "University of Alabama at Birmingham" 0.9683999999999999
"Alabama A & M University" "Samford University" 0.8708
"Alabama A & M University" "Carrington College-Phoenix" 0.8989
"Alabama A & M University" "ITT Technical Institute-Tucson" 0.9286
"Alabama A & M University" "University of Central Arkansas" 0.9992
"Alabama A & M University" "John Brown University" 0.7993
"Alabama A & M University" "University of Arkansas Community College-Morrilton" 0.6849
"Alabama A & M University" "California State University-Chico" 0.8171999999999999
"Alabama A & M University" "Casa Loma College-Van Nuys" 0.8989
"Alabama A & M University" "San Diego Christian College" 0.5931
"Alabama A & M University" "Columbia College-Hollywood" 0.6491
"Alabama A & M University" "Dominican University of California" 0.8763
"Alabama A & M University" "Humboldt State University" 0.9028999999999999
"Alabama A & M University" "North-West College-Pasadena" 0.8989
"Alabama A & M University" "Pacific Union College" 0.6065999999999999
"Alabama A & M University" "Concorde Career College-San Bernardino" 0.8989
"Alabama A & M University" "Whittier College" 0.7335999999999999
"Alabama A & M University" "Colorado Mesa University" 0.9223
"Alabama A & M University" "Regis University" 0.7997
"Alabama A & M University" "University of New Haven" 0.8452
"Alabama A & M University" "Goldey-Beacom College" 0.6242
"Alabama A & M University" "National Conservatory of Dramatic Arts" 0.8511
"Alabama A & M University" "Florida Agricultural and Mechanical University" 0.5510999999999999
"Alabama A & M University" "Remington College-Tampa Campus" 0.9071
"Alabama A & M University" "College of Coastal Georgia" 0.9232
"Alabama A & M University" "Portfolio Center" 0.9313
"Alabama A & M University" "Valdosta State University" 0.6533
"Alabama A & M University" "Med-Assist School of Hawaii Inc" 0.9168999999999999
"Alabama A & M University" "Columbia College-Chicago" 0.9936
"Alabama A & M University" "Fox College" 0.7697999999999999
"Alabama A & M University" "Lexington College" 0.993
"Alabama A & M University" "Bethel College-Indiana" 0.8169
"Alabama A & M University" "Indiana University-Kokomo" 0.8366
"Alabama A & M University" "Trine University" 0.8168
"Alabama A & M University" "Cornell College" 0.7422
"Alabama A & M University" "Northwestern College" 0.862
"Alabama A & M University" "Fort Hays State University" 0.9928
"Alabama A & M University" "Newman University" 0.5483
"Alabama A & M University" "Asbury University" 0.7584
"Alabama A & M University" "Galen College of Nursing-Louisville" 0.7706999999999999
"Alabama A & M University" "Morehead State University" 0.946
"Alabama A & M University" "Louisiana College" 0.8433999999999999
"Alabama A & M University" "University of Southern Maine" 0.9290999999999999
"Alabama A & M University" "Towson University" 0.7045
"Alabama A & M University" "Babson College" 0.3832
"Alabama A & M University" "Boston University" 0.5571999999999999
"Alabama A & M University" "Diman Regional Technical Institute" 0.4443999999999999
"Alabama A & M University" "Regis College" 0.8254
"Alabama A & M University" "Tufts University" 0.2895
"Alabama A & M University" "Cleary University" 0.8273999999999999
"Alabama A & M University" "Flint Institute of Barbering Inc" 0.8511
"Alabama A & M University" "Kalamazoo College" 0.77
"Alabama A & M University" "Concordia College at Moorhead" 0.9008999999999999
"Alabama A & M University" "University of Minnesota-Twin Cities" 0.5452999999999999
"Alabama A & M University" "Saint Cloud State University" 0.9702
"Alabama A & M University" "Dunwoody College of Technology" 0.8254
"Alabama A & M University" "Delta State University" 0.9952
"Alabama A & M University" "Mississippi University for Women" 0.536
"Alabama A & M University" "Grand River Technical School" 0.8989
"Alabama A & M University" "Kenrick Glennon Seminary" 0.9898
"Alabama A & M University" "Rolla Technical Institute" 0.6063999999999999
"Alabama A & M University" "William Woods University" 0.8524999999999999
"Alabama A & M University" "Midland University" 0.7843
"Alabama A & M University" "New England College" 0.9992
"Alabama A & M University" "Caldwell College" 0.7419
"Alabama A & M University" "New Jersey City University" 0.514
"Alabama A & M University" "Rutgers University-Camden" 0.6869999999999999
