"Alabama A & M University" "University of Alabama at Birmingham" 0.944872436218109
"Alabama A & M University" "George C Wallace State Community College-Selma" 0.7854193138500636
"Alabama A & M University" "Oakwood University" 0.5442443451952168
"Alabama A & M University" "Alaska Bible College" 0.7083862770012707
"Alabama A & M University" "Anthem College-Phoenix" 0.5807582326353657
"Alabama A & M University" "Harding University" 0.7414327772325809
"Alabama A & M University" "University of Arkansas Community College-Morrilton" 0.6137759423972893
"Alabama A & M University" "Bethesda University of California" 0.6216116052520119
"Alabama A & M University" "California State University-Chico" 0.8238680973567128
"Alabama A & M University" "California Christian College" 0.9058132147395171
"Alabama A & M University" "Chabot College" 0.6009106310885218
"Alabama A & M University" "Columbia College-Hollywood" 0.6164088505972195
"Alabama A & M University" "Fullerton College" 0.5639030072003388
"Alabama A & M University" "Humboldt State University" 0.8172024401851772
"Alabama A & M University" "Laney College" 0.762282930961457
"Alabama A & M University" "Loyola Marymount University" 0.34074180978496177
"Alabama A & M University" "San Francisco Art Institute" 0.3384400365532441
"Alabama A & M University" "Victor Valley College" 0.707274459974587
"Alabama A & M University" "Arapahoe Community College" 0.6928208386277002
"Alabama A & M University" "Albertus Magnus College" 0.4549132947976879
"Alabama A & M University" "Delaware Technical Community College-Owens" 0.43207327403642526
"Alabama A & M University" "National Conservatory of Dramatic Arts" 0.6802202456586193
"Alabama A & M University" "Charlotte Technical Center" 0.7975434138077085
"Alabama A & M University" "State College of Florida-Manatee-Sarasota" 0.8014083015671326
"Alabama A & M University" "Everest University-North Orlando" 0.726433598707742
"Alabama A & M University" "Albany State University" 0.9927989487516425
"Alabama A & M University" "College of Coastal Georgia" 0.8206797966963151
"Alabama A & M University" "Georgia College and State University" 0.8193649141072358
"Alabama A & M University" "Moultrie Technical College" 0.6040872511647607
"Alabama A & M University" "Valdosta State University" 0.9012310334955626
"Alabama A & M University" "School of the Art Institute of Chicago" 0.3400118809742399
"Alabama A & M University" "Carl Sandburg College" 0.47442820838627703
"Alabama A & M University" "Hebrew Theological College" 0.5560854972619679
"Alabama A & M University" "Joliet Junior College" 0.42243752647183397
"Alabama A & M University" "Loyola University Chicago" 0.39575083286190205
"Alabama A & M University" "National Louis University" 0.625844930417495
"Alabama A & M University" "Rend Lake College" 0.5694620923337569
"Alabama A & M University" "Harper College" 0.6559720457433291
"Alabama A & M University" "Indiana University-East" 0.8118382041507836
"Alabama A & M University" "Brown Mackie College-South Bend" 0.8033003019606175
"Alabama A & M University" "Trine University" 0.46431819857911943
"Alabama A & M University" "Drake University" 0.44466417119853097
"Alabama A & M University" "Northwestern College" 0.49857459613557176
"Alabama A & M University" "Newman University" 0.5634172533110607
"Alabama A & M University" "Seward County Community College and Area Technical School" 0.48898771706903854
"Alabama A & M University" "Bluegrass Community and Technical College" 0.6111817026683609
"Alabama A & M University" "National College-Lexington" 0.7640158563223041
"Alabama A & M University" "Daymar College-Owensboro" 0.6525930276750855
"Alabama A & M University" "Union College" 0.5945418489722686
"Alabama A & M University" "Nunez Community College" 0.6715374841168996
"Alabama A & M University" "University of New Orleans" 0.8583227445997459
"Alabama A & M University" "Southeastern Louisiana University" 0.8327509529860229
"Alabama A & M University" "The Landing School" 0.5243025676613463
"Alabama A & M University" "Goucher College" 0.3715184893784422
"Alabama A & M University" "Montgomery College" 0.6507306226175349
"Alabama A & M University" "McDaniel College" 0.4118083111673135
"Alabama A & M University" "Massachusetts Institute of Technology" 0.33131029643922116
"Alabama A & M University" "Simmons College" 0.3696788209735189
"Alabama A & M University" "Adrian College" 0.4698624343889152
"Alabama A & M University" "Cleary University" 0.9436149936467598
"Alabama A & M University" "Cornerstone University" 0.556970983722576
"Alabama A & M University" "Macomb Community College" 0.5804743752647183
"Alabama A & M University" "Finlandia University" 0.6429519692276271
"Alabama A & M University" "Bethany Lutheran College" 0.5806154129906858
"Alabama A & M University" "Hibbing Community College" 0.7334286319356205
"Alabama A & M University" "Herzing University-Minneapolis" 0.8412988285599751
"Alabama A & M University" "Rainy River Community College" 0.6983269800931808
"Alabama A & M University" "Dunwoody College of Technology" 0.6091724182416306
"Alabama A & M University" "Hinds Community College" 0.4444620923337569
"Alabama A & M University" "Southeastern Baptist College" 0.3575285895806862
"Alabama A & M University" "Ozarks Technical Community College" 0.5886277001270648
"Alabama A & M University" "Maryville University of Saint Louis" 0.4974715549936789
"Alabama A & M University" "Washington University in St Louis" 0.30175416174074193
"Alabama A & M University" "Helena College University of Montana" 0.7763659466327827
"Alabama A & M University" "Doane College-Crete" 0.5193291174044542
"Alabama A & M University" "College of Saint Mary" 0.5161783996501967
"Alabama A & M University" "Sierra Nevada College" 0.42349775784753363
"Alabama A & M University" "Keene State College" 0.7673681644592508
"Alabama A & M University" "Berkeley College-Woodland Park" 0.5495650149844337
"Alabama A & M University" "Rabbinical College of America" 0.8585454545454545
"Alabama A & M University" "University of New Mexico-Main Campus" 0.8906183820415078
"Alabama A & M University" "Globe Institute of Technology" 0.7344272493973093
"Alabama A & M University" "Berkeley College-New York" 0.5213502994838389
"Alabama A & M University" "St Paul's School of Nursing-Queens" 0.551683850804685
"Alabama A & M University" "Cooper Union for the Advancement of Science and Art" 0.33291618930113687
"Alabama A & M University" "CUNY New York City College of Technology" 0.7191867852604829
"Alabama A & M University" "Ithaca College" 0.35290820425627323
"Alabama A & M University" "Manhattan School of Music" 0.35040721295660726
"Alabama A & M University" "Molloy College" 0.5146313552394964
"Alabama A & M University" "Niagara University" 0.4864405470138299
"Alabama A & M University" "Rabbinical College Bobover Yeshiva Bnei Zion" 0.7388288860652266
"Alabama A & M University" "The College of Saint Rose" 0.46906896466088854
"Alabama A & M University" "Sullivan County Community College" 0.7258576874205845
"Alabama A & M University" "SUNY College at Oswego" 0.8900197907831495
"Alabama A & M University" "Yeshiva Karlin Stolin" 0.6844027954256671
"Alabama A & M University" "Durham Technical Community College" 0.540554849639983
"Alabama A & M University" "Laurel University" 0.9152901313002965
"Alabama A & M University" "Piedmont International University" 0.832107141283757
"Alabama A & M University" "Southwestern Community College" 0.7016094875052944
"Alabama A & M University" "Rasmussen College-North Dakota" 0.7610605205898945
"Alabama A & M University" "Columbus College of Art and Design" 0.47844369015654287
"Alabama A & M University" "Kent State University at Kent" 0.7871639924984372
"Alabama A & M University" "Miami University-Oxford" 0.6120941084969862
"Alabama A & M University" "Oberlin College" 0.31647202721042844
"Alabama A & M University" "Ohio University-Main Campus" 0.8001694556238085
"Alabama A & M University" "Gallipolis Career College" 0.9831639135959339
"Alabama A & M University" "Wright State University-Lake Campus" 0.7734011012282931
"Alabama A & M University" "University of Oklahoma-Norman Campus" 0.8119331126681856
"Alabama A & M University" "Oregon Institute of Technology" 0.9953939008894537
"Alabama A & M University" "Southwestern Oregon Community College" 0.736711139347734
"Alabama A & M University" "Bucks County Community College" 0.6342121982210928
"Alabama A & M University" "Muhlenberg College" 0.3521449745511494
"Alabama A & M University" "Pennsylvania State University-Penn State Berks" 0.7283945856310979
"Alabama A & M University" "Point Park University" 0.5142950498284594
"Alabama A & M University" "Triangle Tech Inc-Dubois" 0.7419570255725341
"Alabama A & M University" "Wilson College" 0.4743583304033352
"Alabama A & M University" "St Joseph School of Nursing" 0.8030612244897959
"Alabama A & M University" "Columbia International University" 0.671191499946697
"Alabama A & M University" "North Greenville University" 0.665703309484369
"Alabama A & M University" "Trident Technical College" 0.6479775518847946
"Alabama A & M University" "Northern State University" 0.917725540025413
"Alabama A & M University" "Belmont University" 0.45568154402895056
"Alabama A & M University" "William Moore College of Technology" 0.7273401101228293
"Alabama A & M University" "Coastal Bend College" 0.5636382888606523
"Alabama A & M University" "Dallas Christian College" 0.7709702436834156
"Alabama A & M University" "KD College Conservatory of Film and Dramatic Arts" 0.771631669254024
"Alabama A & M University" "Midwestern State University" 0.83142736128759
"Alabama A & M University" "The University of Texas-Pan American" 0.6141994917407878
"Alabama A & M University" "South Plains College" 0.4024777636594663
"Alabama A & M University" "Texas Tech University" 0.9037320574162679
"Alabama A & M University" "Wharton County Junior College" 0.45108005082592123
"Alabama A & M University" "Snow College" 0.6570309191020753
"Alabama A & M University" "Marlboro College" 0.3720307268071696
"Alabama A & M University" "Regent University" 0.7041192917054986
"Alabama A & M University" "Hollins University" 0.410171773545571
"Alabama A & M University" "Northern Virginia Community College" 0.7184985175772978
"Alabama A & M University" "Southern Virginia University" 0.628176134096049
"Alabama A & M University" "Virginia State University" 0.9408717310087173
"Alabama A & M University" "Saint Martin's University" 0.4668545157941569
"Alabama A & M University" "Whatcom Community College" 0.6459127488352393
"Alabama A & M University" "Huntington Junior College" 0.6838204150783567
"Alabama A & M University" "West Virginia State University" 0.7282930961457009
"Alabama A & M University" "Cardinal Stritch University" 0.5028352368021723
"Alabama A & M University" "Milwaukee Area Technical College" 0.7047861075815333
"Alabama A & M University" "Chippewa Valley Technical College" 0.6842969080897925
"Alabama A & M University" "University of Wisconsin-Stevens Point" 0.8697056332062685
"Alabama A & M University" "Huertas College" 0.5446844557390936
"Alabama A & M University" "Universidad Del Este" 0.7610652265988987
"Alabama A & M University" "Widener University-Delaware Campus" 0.7751785274562916
"Alabama A & M University" "Kaplan University-Cedar Falls Campus" 0.7761660160262995
"Alabama A & M University" "Everest College-Everett" 0.8259937901779858
"Alabama A & M University" "Altamaha Technical College" 0.5710504023718763
